County,date,sales_tax_receipts
Cottle,03/01/2022,"10,780.70"
Cottle,04/01/2022,"9,394.01"
Cottle,05/01/2022,"12,290.40"
Cottle,06/01/2022,"10,560.04"
Cottle,07/01/2022,"9,407.52"
Cottle,08/01/2022,"13,472.43"
Cottle,09/01/2022,"10,071.69"
Cottle,10/01/2022,"12,434.22"
Crane,01/01/2012,"55,683.49"
Crane,02/01/2012,"60,841.74"
Crane,03/01/2012,"61,115.94"
Crane,04/01/2012,"47,724.13"
Crane,05/01/2012,"61,591.94"
Crane,06/01/2012,"50,369.99"
Crane,07/01/2012,"47,989.21"
Crane,08/01/2012,"54,750.66"
Crane,09/01/2012,"42,897.81"
Crane,10/01/2012,"78,989.88"
Crane,11/01/2012,"63,893.41"
Crane,12/01/2012,"64,195.14"
Crane,01/01/2013,"51,006.62"
Crane,02/01/2013,"77,656.83"
Crane,03/01/2013,"58,792.20"
Crane,04/01/2013,"59,246.12"
Crane,05/01/2013,"62,393.28"
Crane,06/01/2013,"70,498.07"
Crane,07/01/2013,"76,272.94"
Crane,08/01/2013,"71,156.93"
Crane,09/01/2013,"75,704.26"
Crane,10/01/2013,"64,825.34"
Crane,11/01/2013,"93,028.22"
Crane,12/01/2013,"66,948.10"
Crane,01/01/2014,"75,297.22"
Crane,02/01/2014,"76,245.50"
Crane,03/01/2014,738.27
Crane,04/01/2014,"64,458.19"
Crane,05/01/2014,"59,832.78"
Crane,06/01/2014,"49,590.53"
Crane,07/01/2014,"52,405.27"
Crane,08/01/2014,"65,804.38"
Crane,09/01/2014,"60,667.42"
Crane,10/01/2014,"59,072.69"
Crane,11/01/2014,732.43
Crane,12/01/2014,"59,979.78"
Crane,01/01/2015,"60,101.04"
Crane,02/01/2015,"74,791.59"
Crane,03/01/2015,"59,343.94"
Crane,04/01/2015,"53,051.91"
Crane,05/01/2015,"58,387.08"
Crane,06/01/2015,"47,072.33"
Crane,07/01/2015,"51,225.70"
Crane,08/01/2015,"60,710.72"
Crane,09/01/2015,"45,883.62"
Crane,10/01/2015,"42,498.76"
Crane,11/01/2015,"54,459.79"
Crane,12/01/2015,"62,291.24"
Crane,01/01/2016,"47,248.04"
Crane,02/01/2016,"74,786.70"
Crane,03/01/2016,"62,423.27"
Crane,04/01/2016,"42,741.67"
Crane,05/01/2016,"55,935.64"
Crane,06/01/2016,"44,135.77"
Crane,07/01/2016,"39,623.92"
Crane,08/01/2016,"50,992.99"
Crane,09/01/2016,"35,895.45"
Crane,10/01/2016,"45,541.50"
Crane,11/01/2016,"44,855.02"
Crane,12/01/2016,"39,286.84"
Crane,01/01/2017,"39,395.46"
Crane,02/01/2017,"51,902.77"
Crane,03/01/2017,"43,644.17"
Crane,04/01/2017,"42,973.38"
Crane,05/01/2017,"54,784.75"
Crane,06/01/2017,"39,435.01"
Crane,07/01/2017,"45,925.03"
Crane,08/01/2017,"51,641.10"
Crane,09/01/2017,"50,143.61"
Crane,10/01/2017,"61,109.70"
Crane,11/01/2017,"58,572.77"
Crane,12/01/2017,"47,833.15"
Crane,01/01/2018,"44,054.33"
Crane,02/01/2018,"47,673.75"
Crane,03/01/2018,"47,631.97"
Crane,04/01/2018,"46,754.71"
Crane,05/01/2018,"63,353.49"
Crane,06/01/2018,"48,097.36"
Crane,07/01/2018,"86,729.48"
Crane,08/01/2018,"76,205.57"
Crane,09/01/2018,"62,670.44"
Crane,10/01/2018,"71,263.26"
Crane,11/01/2018,"73,379.25"
Crane,12/01/2018,"89,308.93"
Crane,01/01/2019,"61,024.78"
Crane,02/01/2019,"92,534.74"
Crane,03/01/2019,"73,927.94"
Crane,04/01/2019,"80,232.67"
Crane,05/01/2019,"78,560.96"
Crane,06/01/2019,"71,995.62"
Crane,07/01/2019,"80,427.21"
Crane,08/01/2019,"80,067.99"
Crane,09/01/2019,"89,246.82"
Crane,10/01/2019,"92,909.82"
Crane,11/01/2019,"78,801.73"
Crane,12/01/2019,"110,029.58"
Crane,01/01/2020,"92,114.76"
Crane,02/01/2020,"71,447.48"
Crane,03/01/2020,"73,040.92"
Crane,04/01/2020,"70,632.73"
Crane,05/01/2020,"91,155.66"
Crane,06/01/2020,"87,899.85"
Crane,07/01/2020,"56,814.55"
Crane,08/01/2020,"57,114.22"
Crane,09/01/2020,"79,435.54"
Crane,10/01/2020,"67,659.04"
Crane,11/01/2020,"82,044.36"
Crane,12/01/2020,"83,664.48"
Crane,01/01/2021,"103,421.77"
Crane,02/01/2021,"94,592.67"
Crane,03/01/2021,"72,146.71"
Crane,04/01/2021,"57,020.05"
Crane,05/01/2021,"75,969.86"
Crane,06/01/2021,"72,517.75"
Crane,07/01/2021,"65,890.82"
Crane,08/01/2021,"89,791.79"
Crane,09/01/2021,"74,494.68"
Crane,10/01/2021,"88,137.51"
Crane,11/01/2021,"93,055.27"
Crane,12/01/2021,"86,310.92"
Crane,01/01/2022,"58,524.89"
Crane,02/01/2022,"77,887.81"
Crane,03/01/2022,"82,751.09"
Crane,04/01/2022,"64,313.80"
Crane,05/01/2022,883.24
Crane,06/01/2022,"66,684.26"
Crane,07/01/2022,"80,614.93"
Crane,08/01/2022,"79,200.54"
Crane,09/01/2022,"72,339.42"
Crane,10/01/2022,"70,478.01"
Crosby,01/01/2012,"15,274.66"
Crosby,02/01/2012,"23,612.22"
Crosby,03/01/2012,"17,501.20"
Crosby,04/01/2012,"19,396.08"
Crosby,05/01/2012,"23,955.65"
Crosby,06/01/2012,"17,430.79"
Crosby,07/01/2012,"20,673.58"
Crosby,08/01/2012,"21,810.95"
Crosby,09/01/2012,"18,625.34"
Crosby,10/01/2012,"18,744.44"
Crosby,11/01/2012,"20,282.80"
Crosby,12/01/2012,"18,039.58"
Crosby,01/01/2013,"14,160.20"
Crosby,02/01/2013,"24,291.18"
Crosby,03/01/2013,"17,172.27"
Crosby,04/01/2013,"38,106.04"
Crosby,05/01/2013,"22,456.40"
Crosby,06/01/2013,"18,736.16"
Crosby,07/01/2013,"18,012.74"
Crosby,08/01/2013,"23,620.77"
Crosby,09/01/2013,"19,540.11"
Crosby,10/01/2013,"21,484.17"
Crosby,11/01/2013,"22,386.53"
Crosby,12/01/2013,"20,902.97"
Crosby,01/01/2014,"20,300.22"
Crosby,02/01/2014,"25,697.73"
Crosby,03/01/2014,"20,285.73"
Crosby,04/01/2014,"36,062.28"
Crosby,05/01/2014,"26,226.77"
Crosby,06/01/2014,"20,229.49"
Crosby,07/01/2014,"22,366.08"
Crosby,08/01/2014,"23,010.02"
Crosby,09/01/2014,"18,816.03"
Crosby,10/01/2014,"22,280.12"
Crosby,11/01/2014,"36,161.14"
Crosby,12/01/2014,"23,876.01"
Crosby,01/01/2015,"19,795.84"
Crosby,02/01/2015,"40,254.74"
Crosby,03/01/2015,"23,053.55"
Crosby,04/01/2015,"17,684.40"
Crosby,05/01/2015,"18,112.23"
Crosby,06/01/2015,"11,354.80"
Crosby,07/01/2015,"19,710.55"
Crosby,08/01/2015,"27,956.96"
Crosby,09/01/2015,"25,860.61"
Crosby,10/01/2015,"23,904.53"
Crosby,11/01/2015,"29,152.39"
Crosby,12/01/2015,"22,937.10"
Crosby,01/01/2016,"23,299.05"
Crosby,02/01/2016,"30,265.07"
Crosby,03/01/2016,"23,467.25"
Crosby,04/01/2016,"22,867.86"
Crosby,05/01/2016,"29,073.81"
Crosby,06/01/2016,"14,274.72"
Crosby,07/01/2016,"23,814.96"
Crosby,08/01/2016,"27,848.45"
Crosby,09/01/2016,"26,596.79"
Crosby,10/01/2016,"24,025.16"
Crosby,11/01/2016,"26,565.47"
Crosby,12/01/2016,"26,475.00"
Crosby,01/01/2017,"23,131.94"
Crosby,02/01/2017,"27,981.21"
Crosby,03/01/2017,"22,061.07"
Crosby,04/01/2017,"19,104.01"
Crosby,05/01/2017,"28,277.06"
Crosby,06/01/2017,"22,182.43"
Crosby,07/01/2017,"23,008.46"
Crosby,08/01/2017,"31,751.56"
Crosby,09/01/2017,"38,386.93"
Crosby,10/01/2017,"24,867.06"
Crosby,11/01/2017,"29,792.85"
Crosby,12/01/2017,"23,833.08"
Crosby,01/01/2018,"26,027.99"
Crosby,02/01/2018,"31,923.83"
Crosby,03/01/2018,"22,658.19"
Crosby,04/01/2018,"22,272.49"
Crosby,05/01/2018,"28,826.41"
Crosby,06/01/2018,"22,711.29"
Crosby,07/01/2018,"41,099.51"
Crosby,08/01/2018,"33,701.28"
Crosby,09/01/2018,"28,127.03"
Crosby,10/01/2018,"25,723.85"
Crosby,11/01/2018,"41,161.26"
Crosby,12/01/2018,"28,597.97"
Crosby,01/01/2019,"28,884.93"
Crosby,02/01/2019,"31,409.09"
Crosby,03/01/2019,"28,536.08"
Crosby,04/01/2019,"23,817.77"
Crosby,05/01/2019,"29,662.91"
Crosby,06/01/2019,"26,059.58"
Crosby,07/01/2019,"24,656.19"
Crosby,08/01/2019,"25,686.23"
Crosby,09/01/2019,"27,357.26"
Crosby,10/01/2019,"25,226.64"
Crosby,11/01/2019,"15,129.13"
Crosby,12/01/2019,"12,537.29"
Crosby,01/01/2020,"25,807.68"
Crosby,02/01/2020,"32,991.86"
Crosby,03/01/2020,"24,134.44"
Crosby,04/01/2020,"21,106.14"
Crosby,05/01/2020,"30,436.11"
Crosby,06/01/2020,"28,393.63"
Crosby,07/01/2020,"28,273.48"
Crosby,08/01/2020,"32,281.42"
Crosby,09/01/2020,"33,488.28"
Crosby,10/01/2020,"24,772.29"
Crosby,11/01/2020,"33,211.47"
Crosby,12/01/2020,"26,662.28"
Crosby,01/01/2021,"26,399.29"
Crosby,02/01/2021,"30,634.15"
Crosby,03/01/2021,"24,209.39"
Crosby,04/01/2021,"23,900.95"
Crosby,05/01/2021,"35,998.02"
Crosby,06/01/2021,"27,750.53"
Crosby,07/01/2021,"30,572.78"
Crosby,08/01/2021,"31,811.55"
Crosby,09/01/2021,"28,585.17"
Crosby,10/01/2021,"27,514.38"
Crosby,11/01/2021,"32,947.73"
Crosby,12/01/2021,"28,888.47"
Crosby,01/01/2022,"31,398.33"
Crosby,02/01/2022,"37,596.86"
Crosby,03/01/2022,"28,486.21"
Crosby,04/01/2022,"24,569.93"
Crosby,05/01/2022,"22,054.54"
Crosby,06/01/2022,"26,735.23"
Crosby,07/01/2022,"30,764.55"
Crosby,08/01/2022,"35,132.76"
Crosby,09/01/2022,"39,241.61"
Crosby,10/01/2022,"34,533.51"
Culberson,01/01/2012,"33,807.99"
Culberson,02/01/2012,"43,435.67"
Culberson,03/01/2012,"40,611.27"
Culberson,04/01/2012,"36,418.45"
Culberson,05/01/2012,"50,653.53"
Culberson,06/01/2012,"35,481.44"
Culberson,07/01/2012,"40,117.98"
Culberson,08/01/2012,"53,977.24"
Culberson,09/01/2012,"53,007.44"
Culberson,10/01/2012,"44,485.11"
Culberson,11/01/2012,"47,485.65"
Culberson,12/01/2012,"39,648.26"
Culberson,01/01/2013,"41,604.56"
Culberson,02/01/2013,"45,712.34"
Culberson,03/01/2013,"37,508.21"
Culberson,04/01/2013,"44,062.18"
Culberson,05/01/2013,"47,773.21"
Culberson,06/01/2013,"47,314.29"
Culberson,07/01/2013,"54,197.83"
Culberson,08/01/2013,"53,649.82"
Culberson,09/01/2013,"51,190.03"
Culberson,10/01/2013,471.36
Culberson,11/01/2013,"48,276.69"
Culberson,12/01/2013,"51,410.43"
Culberson,01/01/2014,"47,408.09"
Culberson,02/01/2014,"66,413.64"
Culberson,03/01/2014,"44,522.35"
Culberson,04/01/2014,"44,949.18"
Culberson,05/01/2014,"54,404.48"
Culberson,06/01/2014,"51,598.74"
Culberson,07/01/2014,"42,217.51"
Culberson,08/01/2014,"76,989.76"
Culberson,09/01/2014,"54,799.19"
Culberson,10/01/2014,"55,402.72"
Culberson,11/01/2014,"53,894.88"
Culberson,12/01/2014,"50,652.96"
Culberson,01/01/2015,"48,048.02"
Culberson,02/01/2015,"67,466.36"
Culberson,03/01/2015,550.13
Culberson,04/01/2015,"66,385.63"
Culberson,05/01/2015,"62,040.66"
Culberson,06/01/2015,"69,000.89"
Culberson,07/01/2015,"62,615.11"
Culberson,08/01/2015,"85,682.53"
Culberson,09/01/2015,"87,257.28"
Culberson,10/01/2015,"62,244.47"
Culberson,11/01/2015,"75,772.20"
Culberson,12/01/2015,"81,390.57"
Culberson,01/01/2016,"50,114.73"
Culberson,02/01/2016,"80,677.49"
Culberson,03/01/2016,"65,344.99"
Culberson,04/01/2016,"76,083.29"
Culberson,05/01/2016,"91,378.86"
Culberson,06/01/2016,"87,812.40"
Culberson,07/01/2016,"84,464.20"
Culberson,08/01/2016,"100,615.49"
Culberson,09/01/2016,"110,151.44"
Culberson,10/01/2016,"80,767.32"
Culberson,11/01/2016,"82,460.51"
Culberson,12/01/2016,"58,958.14"
Culberson,01/01/2017,"58,337.40"
Culberson,02/01/2017,"68,692.19"
Culberson,03/01/2017,"53,954.68"
Culberson,04/01/2017,"50,997.11"
Culberson,05/01/2017,"64,065.41"
Culberson,06/01/2017,"50,995.50"
Culberson,07/01/2017,"49,144.54"
Culberson,08/01/2017,"59,764.92"
Culberson,09/01/2017,"61,754.14"
Culberson,10/01/2017,"60,752.29"
Culberson,11/01/2017,"58,518.35"
Culberson,12/01/2017,"66,709.66"
Culberson,01/01/2018,"63,117.69"
Culberson,02/01/2018,"60,344.53"
Culberson,03/01/2018,"64,184.61"
Culberson,04/01/2018,"60,272.98"
Culberson,05/01/2018,"5,330.96"
Culberson,06/01/2018,"54,825.91"
Culberson,07/01/2018,"60,636.95"
Culberson,08/01/2018,"81,208.39"
Culberson,09/01/2018,"67,642.22"
Culberson,10/01/2018,"71,644.58"
Culberson,11/01/2018,"60,430.32"
Culberson,12/01/2018,"97,846.08"
Culberson,01/01/2019,"102,219.01"
Culberson,02/01/2019,"106,398.09"
Culberson,03/01/2019,"84,349.79"
Culberson,04/01/2019,"65,045.96"
Culberson,05/01/2019,"81,067.04"
Culberson,06/01/2019,"86,780.07"
Culberson,07/01/2019,"85,194.38"
Culberson,08/01/2019,"77,723.19"
Culberson,09/01/2019,"98,893.38"
Culberson,10/01/2019,"86,208.77"
Culberson,11/01/2019,"88,731.05"
Culberson,12/01/2019,"120,414.69"
Culberson,01/01/2020,"103,965.59"
Culberson,02/01/2020,"77,629.63"
Culberson,03/01/2020,"116,079.75"
Culberson,04/01/2020,"94,383.62"
Culberson,05/01/2020,"133,737.98"
Culberson,06/01/2020,"118,376.26"
Culberson,07/01/2020,"65,868.37"
Culberson,08/01/2020,"105,497.24"
Culberson,09/01/2020,"92,739.92"
Culberson,10/01/2020,"93,353.24"
Culberson,11/01/2020,"82,725.87"
Culberson,12/01/2020,"84,242.72"
Culberson,01/01/2021,"111,173.97"
Culberson,02/01/2021,"102,509.46"
Culberson,03/01/2021,"156,149.09"
Culberson,04/01/2021,"100,537.38"
Culberson,05/01/2021,"121,261.37"
Culberson,06/01/2021,"87,845.56"
Culberson,07/01/2021,"82,350.34"
Culberson,08/01/2021,"118,717.65"
Culberson,09/01/2021,"106,984.73"
Culberson,10/01/2021,"108,794.71"
Culberson,11/01/2021,"100,577.60"
Culberson,12/01/2021,"106,934.48"
Culberson,01/01/2022,"96,272.22"
Culberson,02/01/2022,"128,489.58"
Culberson,03/01/2022,"124,431.15"
Culberson,04/01/2022,"111,319.89"
Culberson,05/01/2022,"111,951.32"
Culberson,06/01/2022,"108,692.32"
Culberson,07/01/2022,"113,472.97"
Culberson,08/01/2022,"147,029.96"
Culberson,09/01/2022,"130,408.41"
Culberson,10/01/2022,"158,428.49"
Dallam,01/01/2012,"144,419.06"
Dallam,02/01/2012,"202,348.40"
Dallam,03/01/2012,"140,780.61"
Dallam,04/01/2012,"144,324.52"
Dallam,05/01/2012,"189,902.96"
Dallam,06/01/2012,"155,635.10"
Dallam,07/01/2012,"154,027.29"
Dallam,08/01/2012,"204,893.03"
Dallam,09/01/2012,"151,875.33"
Dallam,10/01/2012,"137,291.45"
Dallam,11/01/2012,"193,668.21"
Dallam,12/01/2012,"162,490.06"
Dallam,01/01/2013,"151,150.34"
Dallam,02/01/2013,"205,273.91"
Dallam,03/01/2013,"160,757.28"
Dallam,04/01/2013,"151,503.31"
Dallam,05/01/2013,"212,182.20"
Dallam,06/01/2013,"157,648.59"
Dallam,07/01/2013,"183,076.78"
Dallam,08/01/2013,"236,922.81"
Dallam,09/01/2013,"172,594.09"
Dallam,10/01/2013,"191,019.22"
Dallam,11/01/2013,"209,493.64"
Dallam,12/01/2013,"167,814.27"
Dallam,01/01/2014,"145,875.47"
Dallam,02/01/2014,"234,711.02"
Dallam,03/01/2014,"145,335.69"
Dallam,04/01/2014,"138,001.98"
Dallam,05/01/2014,"220,326.84"
Dallam,06/01/2014,"166,780.10"
Dallam,07/01/2014,"149,722.65"
Dallam,08/01/2014,"212,875.72"
Dallam,09/01/2014,"179,161.80"
Dallam,10/01/2014,"177,324.08"
Dallam,11/01/2014,"226,537.98"
Dallam,12/01/2014,"167,389.94"
Dallam,01/01/2015,"177,109.69"
Dallam,02/01/2015,"245,477.90"
Dallam,03/01/2015,"160,189.78"
Dallam,04/01/2015,"148,430.70"
Dallam,05/01/2015,"247,687.66"
Dallam,06/01/2015,"167,506.93"
Dallam,07/01/2015,"211,221.73"
Dallam,08/01/2015,"240,944.56"
Dallam,09/01/2015,"191,146.98"
Dallam,10/01/2015,"180,549.72"
Dallam,11/01/2015,"228,843.69"
Dallam,12/01/2015,"181,935.97"
Dallam,01/01/2016,"172,129.69"
Dallam,02/01/2016,"267,424.22"
Dallam,03/01/2016,"192,282.40"
Dallam,04/01/2016,"180,762.87"
Dallam,05/01/2016,"254,915.55"
Dallam,06/01/2016,"190,656.64"
Dallam,07/01/2016,"186,717.78"
Dallam,08/01/2016,"243,967.08"
Dallam,09/01/2016,"194,467.34"
Dallam,10/01/2016,"210,043.08"
Dallam,11/01/2016,"239,801.10"
Dallam,12/01/2016,"188,046.60"
Dallam,01/01/2017,"187,887.63"
Dallam,02/01/2017,"277,329.20"
Dallam,03/01/2017,"176,136.72"
Dallam,04/01/2017,"165,154.41"
Dallam,05/01/2017,"243,418.92"
Dallam,06/01/2017,"179,451.11"
Dallam,07/01/2017,"186,573.51"
Dallam,08/01/2017,"242,977.72"
Dallam,09/01/2017,"216,204.34"
Dallam,10/01/2017,"189,933.35"
Dallam,11/01/2017,"241,105.11"
Dallam,12/01/2017,"188,113.82"
Dallam,01/01/2018,"181,915.19"
Dallam,02/01/2018,"240,605.31"
Dallam,03/01/2018,"179,175.85"
Dallam,04/01/2018,"171,470.09"
Dallam,05/01/2018,"257,119.15"
Dallam,06/01/2018,"175,916.69"
Dallam,07/01/2018,"215,159.14"
Dallam,08/01/2018,"261,707.85"
Dallam,09/01/2018,"207,142.89"
Dallam,10/01/2018,"241,737.75"
Dallam,11/01/2018,"240,489.19"
Dallam,12/01/2018,"211,806.46"
Dallam,01/01/2019,"190,969.94"
Dallam,02/01/2019,"251,273.03"
Dallam,03/01/2019,"188,367.22"
Dallam,04/01/2019,"179,367.39"
Dallam,05/01/2019,"251,559.40"
Dallam,06/01/2019,"202,378.97"
Dallam,07/01/2019,"190,967.61"
Dallam,08/01/2019,"244,658.66"
Dallam,09/01/2019,"200,618.60"
Dallam,10/01/2019,"207,766.02"
Dallam,11/01/2019,"243,438.40"
Dallam,12/01/2019,"206,470.34"
Dallam,01/01/2020,"191,853.71"
Dallam,02/01/2020,"268,244.89"
Dallam,03/01/2020,"182,378.45"
Dallam,04/01/2020,"168,846.88"
Dallam,05/01/2020,"248,749.29"
Dallam,06/01/2020,"211,573.10"
Dallam,07/01/2020,"215,592.17"
Dallam,08/01/2020,"296,306.84"
Dallam,09/01/2020,"228,494.76"
Dallam,10/01/2020,"213,022.04"
Dallam,11/01/2020,"265,789.37"
Dallam,12/01/2020,"224,539.68"
Dallam,01/01/2021,"196,683.36"
Dallam,02/01/2021,"277,926.23"
Dallam,03/01/2021,"219,797.41"
Dallam,04/01/2021,"194,005.53"
Dallam,05/01/2021,"290,282.98"
Dallam,06/01/2021,"232,888.83"
Dallam,07/01/2021,"239,347.99"
Dallam,08/01/2021,"324,826.70"
Dallam,09/01/2021,"260,137.16"
Dallam,10/01/2021,"245,490.24"
Dallam,11/01/2021,"326,961.57"
Dallam,12/01/2021,"261,479.20"
Dallam,01/01/2022,"262,340.46"
Dallam,02/01/2022,"334,151.04"
Dallam,03/01/2022,"193,160.64"
Dallam,04/01/2022,"207,629.02"
Dallam,05/01/2022,"348,981.84"
Dallam,06/01/2022,"264,767.75"
Dallam,07/01/2022,"268,079.35"
Dallam,08/01/2022,"346,755.02"
Dallam,09/01/2022,"274,325.41"
Dallam,10/01/2022,"286,516.34"
Dallas,01/01/2012,"35,823,209.05"
Dallas,02/01/2012,"50,336,805.28"
Dallas,03/01/2012,"34,961,113.53"
Dallas,04/01/2012,"35,640,634.51"
Dallas,05/01/2012,"46,849,900.11"
Dallas,06/01/2012,"36,457,028.99"
Dallas,07/01/2012,"37,837,281.86"
Dallas,08/01/2012,"47,454,333.73"
Dallas,09/01/2012,"42,704,657.17"
Dallas,10/01/2012,"39,886,301.85"
Dallas,11/01/2012,"46,539,665.69"
Dallas,12/01/2012,"40,441,224.99"
Dallas,01/01/2013,"36,701,218.07"
Dallas,02/01/2013,"54,714,531.51"
Dallas,03/01/2013,"40,394,194.31"
Dallas,04/01/2013,"36,548,915.24"
Dallas,05/01/2013,"48,541,456.75"
Dallas,06/01/2013,"21,980,596.88"
Dallas,07/01/2013,"41,872,997.75"
Dallas,08/01/2013,"48,844,283.03"
Dallas,09/01/2013,"41,253,510.58"
Dallas,10/01/2013,"39,989,304.60"
Dallas,11/01/2013,"47,509,839.41"
Dallas,12/01/2013,"42,749,364.34"
Dallas,01/01/2014,"40,133,387.11"
Dallas,02/01/2014,"58,067,413.26"
Dallas,03/01/2014,"21,241,727.64"
Dallas,04/01/2014,"41,062,579.92"
Dallas,05/01/2014,"53,127,257.58"
Dallas,06/01/2014,"43,828,308.22"
Dallas,07/01/2014,"43,166,321.04"
Dallas,08/01/2014,"51,104,475.60"
Dallas,09/01/2014,"43,939,380.20"
Dallas,10/01/2014,"44,294,806.55"
Dallas,11/01/2014,"52,678,398.13"
Dallas,12/01/2014,"47,211,935.36"
Dallas,01/01/2015,"43,587,738.26"
Dallas,02/01/2015,"34,934,059.21"
Dallas,03/01/2015,"43,394,215.28"
Dallas,04/01/2015,"41,320,616.76"
Dallas,05/01/2015,"57,725,952.72"
Dallas,06/01/2015,"43,732,063.29"
Dallas,07/01/2015,"43,808,878.54"
Dallas,08/01/2015,"57,373,401.36"
Dallas,09/01/2015,"45,633,937.14"
Dallas,10/01/2015,"46,594,692.68"
Dallas,11/01/2015,"57,532,744.55"
Dallas,12/01/2015,"47,713,311.18"
Dallas,01/01/2016,"45,354,800.31"
Dallas,02/01/2016,"66,679,864.97"
Dallas,03/01/2016,"45,564,282.95"
Dallas,04/01/2016,"45,464,316.03"
Dallas,05/01/2016,"59,846,763.98"
Dallas,06/01/2016,"45,751,299.80"
Dallas,07/01/2016,"48,440,017.04"
Dallas,08/01/2016,"59,658,768.35"
Dallas,09/01/2016,"47,632,036.03"
Dallas,10/01/2016,"50,287,991.53"
Dallas,11/01/2016,"59,179,729.51"
Dallas,12/01/2016,"49,968,277.76"
Dallas,01/01/2017,"49,303,160.74"
Dallas,02/01/2017,"68,981,894.56"
Dallas,03/01/2017,"48,510,720.77"
Dallas,04/01/2017,"47,445,614.65"
Dallas,05/01/2017,"62,725,719.20"
Dallas,06/01/2017,"48,593,922.14"
Dallas,07/01/2017,"52,587,815.96"
Dallas,08/01/2017,"60,185,484.32"
Dallas,09/01/2017,"51,594,614.62"
Dallas,10/01/2017,"51,725,988.97"
Dallas,11/01/2017,"59,465,051.72"
Dallas,12/01/2017,"52,230,706.18"
Dallas,01/01/2018,"52,267,736.39"
Dallas,02/01/2018,"68,674,395.78"
Dallas,03/01/2018,"50,641,107.18"
Dallas,04/01/2018,"47,038,371.83"
Dallas,05/01/2018,"67,334,933.14"
Dallas,06/01/2018,"53,896,787.41"
Dallas,07/01/2018,"55,181,877.43"
Dallas,08/01/2018,"62,608,254.83"
Dallas,09/01/2018,"53,742,405.48"
Dallas,10/01/2018,"53,527,464.62"
Dallas,11/01/2018,"62,806,217.65"
Dallas,12/01/2018,"55,857,589.78"
Dallas,01/01/2019,"54,100,961.68"
Dallas,02/01/2019,"71,177,968.40"
Dallas,03/01/2019,"56,308,050.82"
Dallas,04/01/2019,"52,531,925.58"
Dallas,05/01/2019,"66,323,639.37"
Dallas,06/01/2019,"57,464,795.16"
Dallas,07/01/2019,"53,043,145.30"
Dallas,08/01/2019,"66,480,248.66"
Dallas,09/01/2019,"53,358,991.02"
Dallas,10/01/2019,"53,198,355.50"
Dallas,11/01/2019,"58,438,006.26"
Dallas,12/01/2019,"62,037,081.25"
Dallas,01/01/2020,"54,454,540.25"
Dallas,02/01/2020,"80,021,785.18"
Dallas,03/01/2020,"58,828,105.83"
Dallas,04/01/2020,"52,178,715.36"
Dallas,05/01/2020,"58,621,436.06"
Dallas,06/01/2020,"47,164,397.87"
Dallas,07/01/2020,"52,989,513.90"
Dallas,08/01/2020,"66,906,081.09"
Dallas,09/01/2020,"56,619,439.95"
Dallas,10/01/2020,"54,579,882.82"
Dallas,11/01/2020,"62,959,072.78"
Dallas,12/01/2020,"59,188,369.90"
Dallas,01/01/2021,"57,681,490.14"
Dallas,02/01/2021,"80,068,783.46"
Dallas,03/01/2021,"56,928,916.25"
Dallas,04/01/2021,"49,959,957.64"
Dallas,05/01/2021,"72,645,582.01"
Dallas,06/01/2021,"66,922,362.65"
Dallas,07/01/2021,"64,130,840.57"
Dallas,08/01/2021,"78,279,323.41"
Dallas,09/01/2021,"69,331,464.30"
Dallas,10/01/2021,"65,594,090.10"
Dallas,11/01/2021,"80,860,604.14"
Dallas,12/01/2021,"67,982,877.67"
Dallas,01/01/2022,"71,504,951.99"
Dallas,02/01/2022,"93,372,617.10"
Dallas,03/01/2022,"69,720,373.16"
Dallas,04/01/2022,"62,085,919.51"
Dallas,05/01/2022,"86,358,649.51"
Dallas,06/01/2022,"74,504,734.04"
Dallas,07/01/2022,"75,751,676.57"
Dallas,08/01/2022,"87,222,846.52"
Dallas,09/01/2022,"73,880,730.07"
Dallas,10/01/2022,"75,666,862.76"
Dawson,01/01/2012,"107,766.47"
Dawson,02/01/2012,"156,532.07"
Dawson,03/01/2012,"103,133.13"
Dawson,04/01/2012,"111,172.19"
Dawson,05/01/2012,"155,437.23"
Dawson,06/01/2012,"115,198.99"
Dawson,07/01/2012,"111,205.53"
Dawson,08/01/2012,"146,709.37"
Dawson,09/01/2012,"118,334.44"
Dawson,10/01/2012,"115,073.15"
Dawson,11/01/2012,"148,121.33"
Dawson,12/01/2012,"118,552.92"
Dawson,01/01/2013,"123,528.15"
Dawson,02/01/2013,"164,435.66"
Dawson,03/01/2013,"116,095.25"
Dawson,04/01/2013,"137,534.40"
Dawson,05/01/2013,"160,363.67"
Dawson,06/01/2013,"115,869.47"
Dawson,07/01/2013,"132,566.00"
Dawson,08/01/2013,"145,878.96"
Dawson,09/01/2013,"114,220.39"
Dawson,10/01/2013,"118,162.12"
Dawson,11/01/2013,"148,177.29"
Dawson,12/01/2013,"120,045.17"
Dawson,01/01/2014,"117,546.71"
Dawson,02/01/2014,"170,202.39"
Dawson,03/01/2014,"106,839.53"
Dawson,04/01/2014,"1,661.48"
Dawson,05/01/2014,"161,483.81"
Dawson,06/01/2014,"130,990.72"
Dawson,07/01/2014,"125,250.57"
Dawson,08/01/2014,"167,469.55"
Dawson,09/01/2014,"142,297.61"
Dawson,10/01/2014,"136,978.78"
Dawson,11/01/2014,"178,557.23"
